DateTime, ElementId, ElementIndex, x, y, z, Depth, Width, XSectionArea, Dispersion, Temperature, TotalAdvDispHeatBalance, TotalExternalHeatFluxesBalance, TotalRadFluxesHeatBalance, TotalEvapFluxHeatBalance, TotalConvFluxHeatBalance, TotalHeatBalance, Salinity, TotalAdvDispMassBalance_Salinity, TotalExternalFluxMassBalance_Salinity,TotalMassBalance_Salinity
58181.01875, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.76532471, 0, 0, 0, 0, 23.76532471, 0.5680048926, 5.680048926, 0, 5.680048926
58181.01875, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912116, 19.34226429, 0, 0, 0, 0, 19.34226429, 0.4622912116, 4.622912116, 0, 4.622912116
58181.01875, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.346006163, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.346006163, 3.46006163, 0, 3.46006163
58181.01875, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.218092609, 9.124994761, 0, 0, 0, 0, 9.124994761, 0.218092609, 2.18092609, 0, 2.18092609
58181.01875, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770014, 3.237901374, 0, 0, 0, 0, 3.237901374, 0.07738770012, 0.7738770012, 0, 0.7738770012
58181.01944, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.01944, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030364, 9.031030364, 0, 9.031030364
58181.01944, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.8308991701, 8.308991701, 0, 8.308991701
58181.01944, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.751474917, 7.51474917, 0, 7.51474917
58181.01944, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082387, 6.641082387, 0, 6.641082387
58181.01944, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048925, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048925, 5.680048925, 0, 5.680048925
58181.01944, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.01944, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061629, 3.460061629, 0, 3.460061629
58181.01944, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994766, 0, 0, 0, 0, 9.124994766, 0.2180926091, 2.180926091, 0, 2.180926091
58181.01944, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770002, 3.237901369, 0, 0, 0, 0, 3.237901369, 0.07738770002, 0.7738770002, 0, 0.7738770002
58181.02014, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429151, 40.53220357, 0, 0, 0, 0, 40.53220357, 0.968742915, 9.68742915, 0, 9.68742915
58181.02014, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030364, 9.031030364, 0, 9.031030364
58181.02014, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.8308991701, 8.308991701, 0, 8.308991701
58181.02014, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749169, 31.44171052, 0, 0, 0, 0, 31.44171052, 0.751474917, 7.51474917, 0, 7.51474917
58181.02014, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082388, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082387, 6.641082387, 0, 6.641082387
58181.02014, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048924, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048925, 5.680048925, 0, 5.680048925
58181.02014, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912118, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912118, 4.622912118, 0, 4.622912118
58181.02014, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061628, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.3460061629, 3.460061629, 0, 3.460061629
58181.02014, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926092, 9.124994771, 0, 0, 0, 0, 9.124994771, 0.2180926092, 2.180926092, 0, 2.180926092
58181.02014, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769991, 3.237901364, 0, 0, 0, 0, 3.237901364, 0.07738769999, 0.7738769999, 0, 0.7738769999
58181.02083, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.02083, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030364, 9.031030364, 0, 9.031030364
58181.02083, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.8308991701, 8.308991701, 0, 8.308991701
58181.02083, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749171, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.751474917, 7.51474917, 0, 7.51474917
58181.02083, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082388, 6.641082388, 0, 6.641082388
58181.02083, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048925, 5.680048925, 0, 5.680048925
58181.02083, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912118, 4.622912118, 0, 4.622912118
58181.02083, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061628, 3.460061628, 0, 3.460061628
58181.02083, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994765, 0, 0, 0, 0, 9.124994765, 0.2180926092, 2.180926092, 0, 2.180926092
58181.02083, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770005, 3.23790137, 0, 0, 0, 0, 3.23790137, 0.07738769993, 0.7738769993, 0, 0.7738769993
58181.02153, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429151, 40.53220357, 0, 0, 0, 0, 40.53220357, 0.9687429149, 9.687429149, 0, 9.687429149
58181.02153, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030365, 9.031030365, 0, 9.031030365
58181.02153, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.83089917, 8.3089917, 0, 8.3089917
58181.02153, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749169, 31.44171052, 0, 0, 0, 0, 31.44171052, 0.7514749171, 7.514749171, 0, 7.514749171
58181.02153, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082388, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082386, 6.641082386, 0, 6.641082386
58181.02153, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048924, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048926, 5.680048926, 0, 5.680048926
58181.02153, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912118, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.02153, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061628, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.346006163, 3.46006163, 0, 3.46006163
58181.02153, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926092, 9.124994771, 0, 0, 0, 0, 9.124994771, 0.218092609, 2.18092609, 0, 2.18092609
58181.02153, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769991, 3.237901364, 0, 0, 0, 0, 3.237901364, 0.07738770011, 0.7738770011, 0, 0.7738770011
58181.02222, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.02222, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030364, 9.031030364, 0, 9.031030364
58181.02222, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.8308991701, 8.308991701, 0, 8.308991701
58181.02222, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749171, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.751474917, 7.51474917, 0, 7.51474917
58181.02222, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082387, 6.641082387, 0, 6.641082387
58181.02222, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048925, 5.680048925, 0, 5.680048925
58181.02222, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912118, 4.622912118, 0, 4.622912118
58181.02222, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061629, 3.460061629, 0, 3.460061629
58181.02222, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994765, 0, 0, 0, 0, 9.124994765, 0.2180926092, 2.180926092, 0, 2.180926092
58181.02222, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770005, 3.23790137, 0, 0, 0, 0, 3.23790137, 0.07738769998, 0.7738769998, 0, 0.7738769998
58181.02292, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.9687429149, 9.687429149, 0, 9.687429149
58181.02292, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030365, 9.031030365, 0, 9.031030365
58181.02292, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.83089917, 8.3089917, 0, 8.3089917
58181.02292, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.02292, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082386, 6.641082386, 0, 6.641082386
58181.02292, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048925, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048926, 5.680048926, 0, 5.680048926
58181.02292, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912118, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.02292, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.3460061629, 3.460061629, 0, 3.460061629
58181.02292, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926092, 9.124994767, 0, 0, 0, 0, 9.124994767, 0.2180926091, 2.180926091, 0, 2.180926091
58181.02292, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769999, 3.237901368, 0, 0, 0, 0, 3.237901368, 0.07738770008, 0.7738770008, 0, 0.7738770008
58181.02361, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.9687429149, 9.687429149, 0, 9.687429149
58181.02361, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030365, 9.031030365, 0, 9.031030365
58181.02361, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.83089917, 8.3089917, 0, 8.3089917
58181.02361, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.02361, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082386, 6.641082386, 0, 6.641082386
58181.02361, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048926, 5.680048926, 0, 5.680048926
58181.02361, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912116, 4.622912116, 0, 4.622912116
58181.02361, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.346006163, 3.46006163, 0, 3.46006163
58181.02361, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994765, 0, 0, 0, 0, 9.124994765, 0.218092609, 2.18092609, 0, 2.18092609
58181.02361, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770005, 3.23790137, 0, 0, 0, 0, 3.23790137, 0.07738770012, 0.7738770012, 0, 0.7738770012
58181.02431, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.9687429149, 9.687429149, 0, 9.687429149
58181.02431, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030365, 9.031030365, 0, 9.031030365
58181.02431, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.83089917, 8.3089917, 0, 8.3089917
58181.02431, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.02431, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082386, 6.641082386, 0, 6.641082386
58181.02431, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048925, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048926, 5.680048926, 0, 5.680048926
58181.02431, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912118, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.02431, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.346006163, 3.46006163, 0, 3.46006163
58181.02431, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994767, 0, 0, 0, 0, 9.124994767, 0.218092609, 2.18092609, 0, 2.18092609
58181.02431, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770001, 3.237901368, 0, 0, 0, 0, 3.237901368, 0.07738770011, 0.7738770011, 0, 0.7738770011
58181.025, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220357, 0, 0, 0, 0, 40.53220357, 0.9687429149, 9.687429149, 0, 9.687429149
58181.025, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030365, 9.031030365, 0, 9.031030365
58181.025, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.83089917, 8.3089917, 0, 8.3089917
58181.025, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749169, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.025, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082388, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082386, 6.641082386, 0, 6.641082386
58181.025, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048924, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048926, 5.680048926, 0, 5.680048926
58181.025, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912118, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.025, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061628, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.346006163, 3.46006163, 0, 3.46006163
58181.025, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926092, 9.12499477, 0, 0, 0, 0, 9.12499477, 0.218092609, 2.18092609, 0, 2.18092609
58181.025, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769992, 3.237901365, 0, 0, 0, 0, 3.237901365, 0.07738770012, 0.7738770012, 0, 0.7738770012
58181.02569, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.02569, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030364, 9.031030364, 0, 9.031030364
58181.02569, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.8308991701, 8.308991701, 0, 8.308991701
58181.02569, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.751474917, 7.51474917, 0, 7.51474917
58181.02569, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082387, 6.641082387, 0, 6.641082387
58181.02569, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048925, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048925, 5.680048925, 0, 5.680048925
58181.02569, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912118, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.02569, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061628, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.3460061629, 3.460061629, 0, 3.460061629
58181.02569, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926092, 9.124994768, 0, 0, 0, 0, 9.124994768, 0.2180926091, 2.180926091, 0, 2.180926091
58181.02569, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769998, 3.237901367, 0, 0, 0, 0, 3.237901367, 0.07738770002, 0.7738770002, 0, 0.7738770002
58181.02639, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429149, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.9687429149, 9.687429149, 0, 9.687429149
58181.02639, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030365, 37.78583105, 0, 0, 0, 0, 37.78583105, 0.9031030365, 9.031030365, 0, 9.031030365
58181.02639, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.83089917, 34.76482127, 0, 0, 0, 0, 34.76482127, 0.83089917, 8.3089917, 0, 8.3089917
58181.02639, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749171, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.7514749171, 7.514749171, 0, 7.514749171
58181.02639, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082386, 27.7862887, 0, 0, 0, 0, 27.7862887, 0.6641082386, 6.641082386, 0, 6.641082386
58181.02639, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048926, 23.76532471, 0, 0, 0, 0, 23.76532471, 0.5680048926, 5.680048926, 0, 5.680048926
58181.02639, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912117, 4.622912117, 0, 4.622912117
58181.02639, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.346006163, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.346006163, 3.46006163, 0, 3.46006163
58181.02639, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994763, 0, 0, 0, 0, 9.124994763, 0.2180926091, 2.180926091, 0, 2.180926091
58181.02639, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770009, 3.237901372, 0, 0, 0, 0, 3.237901372, 0.07738770009, 0.7738770009, 0, 0.7738770009
58181.02708, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.02708, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030364, 9.031030364, 0, 9.031030364
58181.02708, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.8308991701, 8.308991701, 0, 8.308991701
58181.02708, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.751474917, 31.44171053, 0, 0, 0, 0, 31.44171053, 0.751474917, 7.51474917, 0, 7.51474917
58181.02708, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082387, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082387, 6.641082387, 0, 6.641082387
58181.02708, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048925, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048925, 5.680048925, 0, 5.680048925
58181.02708, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912117, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912118, 4.622912118, 0, 4.622912118
58181.02708, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061629, 14.47689786, 0, 0, 0, 0, 14.47689786, 0.3460061628, 3.460061628, 0, 3.460061628
58181.02708, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926091, 9.124994766, 0, 0, 0, 0, 9.124994766, 0.2180926092, 2.180926092, 0, 2.180926092
58181.02708, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738770002, 3.237901369, 0, 0, 0, 0, 3.237901369, 0.07738769998, 0.7738769998, 0, 0.7738769998
58181.02778, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.9687429151, 40.53220357, 0, 0, 0, 0, 40.53220357, 0.9687429151, 9.687429151, 0, 9.687429151
58181.02778, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030363, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030364, 9.031030364, 0, 9.031030364
58181.02778, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991702, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.8308991702, 8.308991702, 0, 8.308991702
58181.02778, E4, 3, 0.35, 0, 0, 0.1, 1, 0.1, 0.1, 0.7514749169, 31.44171052, 0, 0, 0, 0, 31.44171052, 0.7514749169, 7.514749169, 0, 7.514749169
58181.02778, E5, 4, 0.45, 0, 0, 0.1, 1, 0.1, 0.1, 0.6641082388, 27.78628871, 0, 0, 0, 0, 27.78628871, 0.6641082388, 6.641082388, 0, 6.641082388
58181.02778, E6, 5, 0.55, 0, 0, 0.1, 1, 0.1, 0.1, 0.5680048924, 23.7653247, 0, 0, 0, 0, 23.7653247, 0.5680048924, 5.680048924, 0, 5.680048924
58181.02778, E7, 6, 0.65, 0, 0, 0.1, 1, 0.1, 0.1, 0.4622912119, 19.3422643, 0, 0, 0, 0, 19.3422643, 0.4622912119, 4.622912119, 0, 4.622912119
58181.02778, E8, 7, 0.75, 0, 0, 0.1, 1, 0.1, 0.1, 0.3460061628, 14.47689785, 0, 0, 0, 0, 14.47689785, 0.3460061628, 3.460061628, 0, 3.460061628
58181.02778, E9, 8, 0.85, 0, 0, 0.1, 1, 0.1, 0.1, 0.2180926093, 9.124994772, 0, 0, 0, 0, 9.124994772, 0.2180926093, 2.180926093, 0, 2.180926093
58181.02778, E10, 9, 0.95, 0, 0, 0.1, 1, 0.1, 0.1, 0.07738769988, 3.237901363, 0, 0, 0, 0, 3.237901363, 0.07738769988, 0.7738769988, 0, 0.7738769988
58181.02847, E1, 0, 0.05, 0, 0, 0.1, 1, 0.1, 0.1, 0.968742915, 40.53220356, 0, 0, 0, 0, 40.53220356, 0.968742915, 9.68742915, 0, 9.68742915
58181.02847, E2, 1, 0.15, 0, 0, 0.1, 1, 0.1, 0.1, 0.9031030364, 37.78583104, 0, 0, 0, 0, 37.78583104, 0.9031030364, 9.031030364, 0, 9.031030364
58181.02847, E3, 2, 0.25, 0, 0, 0.1, 1, 0.1, 0.1, 0.8308991701, 34.76482128, 0, 0, 0, 0, 34.76482128, 0.8308991701, 8.308991701, 0, 8.308991701
